run_id,sweep,scenario,model,arm,level,phrasing_idx,rep,blameworthiness,inferred_probability,inferred_alpha,inferred_cost,oracle_at_reference,oracle_at_inferred,error
baseline-high-2-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,high,2,9,35,70,25,75,0.012637604464285681,0.03141334285714294,
baseline-very_high-0-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,0,0,65,90,15,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,0,1,40,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,0,2,10,90,10,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,0,3,40,90,20,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,0,4,60,95,20,70,0.0019472857142856942,0.000273952232142859,
baseline-very_high-0-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,0,5,12,92,15,50,0.0019472857142856942,0.001045777612800019,
baseline-very_high-0-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,0,6,60,95,20,70,0.0019472857142856942,0.000273952232142859,
baseline-very_high-0-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,0,7,35,95,15,75,0.0019472857142856942,0.000273952232142859,
baseline-very_high-0-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,0,8,45,90,20,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,0,9,60,90,20,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,1,0,60,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,1,1,25,95,20,75,0.0019472857142856942,0.000273952232142859,
baseline-very_high-1-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,1,2,15,95,10,80,0.0019472857142856942,0.000273952232142859,
baseline-very_high-1-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,1,3,50,95,20,70,0.0019472857142856942,0.000273952232142859,
baseline-very_high-1-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,1,4,40,95,20,80,0.0019472857142856942,0.000273952232142859,
baseline-very_high-1-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,1,5,30,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,1,6,30,95,20,70,0.0019472857142856942,0.000273952232142859,
baseline-very_high-1-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,1,7,40,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,1,8,40,90,20,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,1,9,60,95,20,70,0.0019472857142856942,0.000273952232142859,
baseline-very_high-2-0,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,2,0,40,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-1,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,2,1,40,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-2,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,2,2,20,90,15,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-3,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,2,3,25,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-4,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,2,4,60,90,15,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-5,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,2,5,15,95,20,60,0.0019472857142856942,0.000273952232142859,
baseline-very_high-2-6,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,2,6,10,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-7,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,2,7,20,90,20,50,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-8,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,2,8,30,95,20,70,0.0019472857142856942,0.000273952232142859,
baseline-very_high-2-9,sweep1_p0,s01_health,google/gemini-2.5-flash,baseline,very_high,2,9,10,95,10,75,0.0019472857142856942,0.000273952232142859,
