run_id,sweep,scenario,model,arm,level,phrasing_idx,rep,blameworthiness,inferred_probability,inferred_alpha,inferred_cost,oracle_at_reference,oracle_at_inferred,error
baseline-high-1-6,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,1,6,20,75,30,80,0.012637604464285681,0.020816127232142906,
baseline-high-1-7,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,1,7,35,70,30,85,0.012637604464285681,0.031413342857142965,
baseline-high-1-8,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,1,8,25,60,20,80,0.012637604464285681,0.055983542857142854,
baseline-high-1-9,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,1,9,25,70,30,80,0.012637604464285681,0.031413342857142965,
baseline-high-2-0,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,2,0,20,75,25,80,0.012637604464285681,0.020816127232142906,
baseline-high-2-1,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,2,1,20,70,30,80,0.012637604464285681,0.031413342857142965,
baseline-high-2-2,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,2,2,15,70,25,90,0.012637604464285681,0.03141334285714294,
baseline-high-2-3,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,2,3,30,70,20,80,0.012637604464285681,0.03141334285714294,
baseline-high-2-4,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,2,4,25,70,30,90,0.012637604464285681,0.031413342857142965,
baseline-high-2-5,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,2,5,30,75,25,60,0.012637604464285681,0.020816127232142906,
baseline-high-2-6,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,2,6,35,60,30,80,0.012637604464285681,0.05598354285714281,
baseline-high-2-7,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,2,7,15,70,25,80,0.012637604464285681,0.03141334285714294,
baseline-high-2-8,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,2,8,20,75,15,80,0.012637604464285681,0.02081612723214291,
baseline-high-2-9,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,high,2,9,35,75,20,60,0.012637604464285681,0.020816127232142902,
baseline-very_high-0-0,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,0,0,15,85,20,75,0.0019472857142856942,0.005815884374999997,
baseline-very_high-0-1,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,0,1,20,90,30,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-2,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,0,2,15,90,30,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-3,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,0,3,10,90,20,75,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-4,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,0,4,15,90,20,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-5,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,0,5,20,85,30,70,0.0019472857142856942,0.005815884374999997,
baseline-very_high-0-6,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,0,6,15,85,20,90,0.0019472857142856942,0.005815884374999997,
baseline-very_high-0-7,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,0,7,10,90,25,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-0-8,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,0,8,15,85,20,90,0.0019472857142856942,0.005815884374999997,
baseline-very_high-0-9,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,0,9,15,85,20,70,0.0019472857142856942,0.005815884374999997,
baseline-very_high-1-0,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,1,0,15,90,30,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-1,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,1,1,15,95,20,70,0.0019472857142856942,0.000273952232142859,
baseline-very_high-1-2,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,1,2,20,90,40,85,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-3,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,1,3,15,90,30,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-4,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,1,4,15,95,20,80,0.0019472857142856942,0.000273952232142859,
baseline-very_high-1-5,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,1,5,25,95,20,80,0.0019472857142856942,0.000273952232142859,
baseline-very_high-1-6,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,1,6,15,85,20,70,0.0019472857142856942,0.005815884374999997,
baseline-very_high-1-7,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,1,7,15,90,25,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-1-8,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,1,8,20,85,30,70,0.0019472857142856942,0.005815884374999997,
baseline-very_high-1-9,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,1,9,20,90,30,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-0,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,2,0,15,90,25,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-1,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,2,1,15,90,20,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-2,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,2,2,30,90,20,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-3,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,2,3,15,90,25,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-4,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,2,4,25,90,15,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-5,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,2,5,15,90,30,85,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-6,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,2,6,15,85,20,90,0.0019472857142856942,0.005815884374999997,
baseline-very_high-2-7,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,2,7,25,90,30,70,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-8,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,2,8,15,90,20,80,0.0019472857142856942,0.0019472857142856946,
baseline-very_high-2-9,sweep1_p0,s03_board,qwen/qwen3-235b-a22b-2507,baseline,very_high,2,9,20,90,25,70,0.0019472857142856942,0.0019472857142856946,
